,region,Year,Month number,Alcohol involvement,DV involvement,Total_population,Aboriginal,Non-Aboriginal,Male,Female,Pop_age_0,Pop_age_10,Pop_age_15,Pop_age_20,Pop_age_25,Pop_age_30,Pop_age_35,Pop_age_40,Pop_age_45,Pop_age_5,Pop_age_50,Pop_age_55,Pop_age_60,Pop_age_65,Pop_age_70,Pop_age_75,Pop_age_80,Pop_age_85plus,Cask Wine PAC,Bottled Wine PAC,Fortified Wine PAC,Cider PAC,Standard Spirits PAC,Mixed Spirits PAC,Full-Strength Beer PAC,Mid-Strength Beer PAC,Low-Strength Beer PAC,Total PAC,Number of offences,assault_rate,sin_month,cos_month,pct_aboriginal,pct_male,pct_youth,pct_senior,alcohol_per_capita,full-strength_beer_pac_per_capita,mid-strength_beer_pac_per_capita,low-strength_beer_pac_per_capita,cask_wine_pac_per_capita,bottled_wine_pac_per_capita,fortified_wine_pac_per_capita,beer_per_capita,wine_per_capita,assault_rate_lag1,assault_rate_lag3
51,Central Australia,2024,4,5,4,41404,17255,24149,20472,20932,2858,2788,2491,2720,3845,4262,3641,3020,2504,2808,2475,2322,2047,1473,913,569,411,257,18,10117,113,2100,18685,8384,21246,11451,225,72339,661,15.964641097478506,0.8660254037844387,-0.4999999999999998,0.416747174186069,0.49444498116124047,0.12585740508163462,0.08750362283837311,1.7471500338131583,0.5131388271664573,0.276567481402763,0.005434257559656072,0.00043474060477248575,0.24434837213795768,0.0027292049077383826,0.7951405661288764,0.24751231765046855,16.520142981354457,23.765819727562555
52,Central Australia,2024,5,6,5,41404,17255,24149,20472,20932,2858,2788,2491,2720,3845,4262,3641,3020,2504,2808,2475,2322,2047,1473,913,569,411,257,18,10117,113,2100,18685,8384,21246,11451,225,72339,779,18.814607284320356,0.49999999999999994,-0.8660254037844387,0.416747174186069,0.49444498116124047,0.12585740508163462,0.08750362283837311,1.7471500338131583,0.5131388271664573,0.276567481402763,0.005434257559656072,0.00043474060477248575,0.24434837213795768,0.0027292049077383826,0.7951405661288764,0.24751231765046855,15.964641097478506,14.87778958554729
53,Central Australia,2024,6,5,4,41404,17255,24149,20472,20932,2858,2788,2491,2720,3845,4262,3641,3020,2504,2808,2475,2322,2047,1473,913,569,411,257,18,10117,113,2100,18685,8384,21246,11451,225,72339,686,16.568447492995844,1.2246467991473532e-16,-1.0,0.416747174186069,0.49444498116124047,0.12585740508163462,0.08750362283837311,1.7471500338131583,0.5131388271664573,0.276567481402763,0.005434257559656072,0.00043474060477248575,0.24434837213795768,0.0027292049077383826,0.7951405661288764,0.24751231765046855,18.814607284320356,16.520142981354457
54,Central Australia,2024,7,6,6,41404,17255,24149,20472,20932,2858,2788,2491,2720,3845,4262,3641,3020,2504,2808,2475,2322,2047,1473,913,569,411,257,37,10850,132,2310,21845,9245,21808,12485,315,79028,862,20.81924451743793,-0.4999999999999997,-0.8660254037844388,0.416747174186069,0.49444498116124047,0.12585740508163462,0.08750362283837311,1.908704472997778,0.5267123949376872,0.30154091392136023,0.0076079605835185,0.0008936334653656652,0.26205197565452615,0.003188097768331562,0.8358612694425659,0.26613370688822335,16.568447492995844,15.964641097478506
55,Central Australia,2024,8,5,5,41404,17255,24149,20472,20932,2858,2788,2491,2720,3845,4262,3641,3020,2504,2808,2475,2322,2047,1473,913,569,411,257,37,10850,132,2310,21845,9245,21808,12485,315,79028,1018,24.586996425466136,-0.8660254037844385,-0.5000000000000004,0.416747174186069,0.49444498116124047,0.12585740508163462,0.08750362283837311,1.908704472997778,0.5267123949376872,0.30154091392136023,0.0076079605835185,0.0008936334653656652,0.26205197565452615,0.003188097768331562,0.8358612694425659,0.26613370688822335,20.81924451743793,18.814607284320356
56,Central Australia,2024,9,5,5,41404,17255,24149,20472,20932,2858,2788,2491,2720,3845,4262,3641,3020,2504,2808,2475,2322,2047,1473,913,569,411,257,37,10850,132,2310,21845,9245,21808,12485,315,79028,946,22.848034006376196,-1.0,-1.8369701987210297e-16,0.416747174186069,0.49444498116124047,0.12585740508163462,0.08750362283837311,1.908704472997778,0.5267123949376872,0.30154091392136023,0.0076079605835185,0.0008936334653656652,0.26205197565452615,0.003188097768331562,0.8358612694425659,0.26613370688822335,24.586996425466136,16.568447492995844
57,Central Australia,2024,10,6,5,41404,17255,24149,20472,20932,2858,2788,2491,2720,3845,4262,3641,3020,2504,2808,2475,2322,2047,1473,913,569,411,257,32,8872,54,2288,20434,8787,19934,11753,289,72443,794,19.17689112163076,-0.8660254037844386,0.5000000000000001,0.416747174186069,0.49444498116124047,0.12585740508163462,0.08750362283837311,1.7496618684185103,0.4814510675297073,0.2838614626606125,0.006980001932180466,0.0007728721862621969,0.21427881364119408,0.0013042218143174572,0.7722925321225003,0.21635590764177373,22.848034006376196,20.81924451743793
58,Central Australia,2024,11,6,5,41404,17255,24149,20472,20932,2858,2788,2491,2720,3845,4262,3641,3020,2504,2808,2475,2322,2047,1473,913,569,411,257,32,8872,54,2288,20434,8787,19934,11753,289,72443,1060,25.601391169935273,-0.5000000000000004,0.8660254037844384,0.416747174186069,0.49444498116124047,0.12585740508163462,0.08750362283837311,1.7496618684185103,0.4814510675297073,0.2838614626606125,0.006980001932180466,0.0007728721862621969,0.21427881364119408,0.0013042218143174572,0.7722925321225003,0.21635590764177373,19.17689112163076,24.586996425466136
59,Central Australia,2024,12,6,6,41404,17255,24149,20472,20932,2858,2788,2491,2720,3845,4262,3641,3020,2504,2808,2475,2322,2047,1473,913,569,411,257,32,8872,54,2288,20434,8787,19934,11753,289,72443,991,23.93488551830741,-2.4492935982947064e-16,1.0,0.416747174186069,0.49444498116124047,0.12585740508163462,0.08750362283837311,1.7496618684185103,0.4814510675297073,0.2838614626606125,0.006980001932180466,0.0007728721862621969,0.21427881364119408,0.0013042218143174572,0.7722925321225003,0.21635590764177373,25.601391169935273,22.848034006376196
60,Central Australia,2025,1,6,6,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,34,6822,49,1694,14471,6207,16664,9297,295,55533,659,15.706931070645437,0.49999999999999994,0.8660254037844387,0.4164839355515302,0.49613881208885496,0.1257507865382782,0.0897845361807608,1.3236009152445418,0.3971779959958051,0.2215892840118219,0.007031175517208504,0.0008103727714748784,0.1625989131471065,0.001167890170654972,0.6257984555248356,0.16457717608923633,23.93488551830741,19.17689112163076
61,Central Australia,2025,2,5,5,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,34,6822,49,1694,14471,6207,16664,9297,295,55533,611,14.562875393269138,0.8660254037844386,0.5000000000000001,0.4164839355515302,0.49613881208885496,0.1257507865382782,0.0897845361807608,1.3236009152445418,0.3971779959958051,0.2215892840118219,0.007031175517208504,0.0008103727714748784,0.1625989131471065,0.001167890170654972,0.6257984555248356,0.16457717608923633,15.706931070645437,25.601391169935273
62,Central Australia,2025,3,6,5,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,34,6822,49,1694,14471,6207,16664,9297,295,55533,728,17.35151110687387,1.0,6.123233995736766e-17,0.4164839355515302,0.49613881208885496,0.1257507865382782,0.0897845361807608,1.3236009152445418,0.3971779959958051,0.2215892840118219,0.007031175517208504,0.0008103727714748784,0.1625989131471065,0.001167890170654972,0.6257984555248356,0.16457717608923633,14.562875393269138,23.93488551830741
63,Central Australia,2025,4,6,5,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,677,16.13595194966155,0.8660254037844387,-0.4999999999999998,0.4164839355515302,0.49613881208885496,0.1257507865382782,0.0897845361807608,1.6931308990370866,0.49184860329869384,0.27204690628277245,0.006792830584421775,0.0014300695967203738,0.22587949280198302,0.0036943464581942987,0.770688340165888,0.2310039088568977,17.35151110687387,15.706931070645437
64,Central Australia,2025,5,5,4,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,740,17.637525026217943,0.49999999999999994,-0.8660254037844387,0.4164839355515302,0.49613881208885496,0.1257507865382782,0.0897845361807608,1.6931308990370866,0.49184860329869384,0.27204690628277245,0.006792830584421775,0.0014300695967203738,0.22587949280198302,0.0036943464581942987,0.770688340165888,0.2310039088568977,16.13595194966155,14.562875393269138
65,Central Australia,2025,6,6,6,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,60,9477,155,1810,18631,8569,20636,11414,285,71037,637,15.182572218514634,1.2246467991473532e-16,-1.0,0.4164839355515302,0.49613881208885496,0.1257507865382782,0.0897845361807608,1.6931308990370866,0.49184860329869384,0.27204690628277245,0.006792830584421775,0.0014300695967203738,0.22587949280198302,0.0036943464581942987,0.770688340165888,0.2310039088568977,17.637525026217943,17.35151110687387
66,Central Australia,2025,7,6,6,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,37,10850,132,2310,21845,9245,21808,12485,315,79028,784,18.68624273047955,-0.4999999999999997,-0.8660254037844388,0.4164839355515302,0.49613881208885496,0.1257507865382782,0.0897845361807608,1.8835923348269616,0.5197826294212985,0.2975736485842311,0.007507865382781962,0.0008818762513108971,0.25860425207360094,0.0031461531127848223,0.8248641433883116,0.2626322814376966,15.182572218514634,16.13595194966155
67,Central Australia,2025,8,6,5,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,37,10850,132,2310,21845,9245,21808,12485,315,79028,565,13.466488702450185,-0.8660254037844385,-0.5000000000000004,0.4164839355515302,0.49613881208885496,0.1257507865382782,0.0897845361807608,1.8835923348269616,0.5197826294212985,0.2975736485842311,0.007507865382781962,0.0008818762513108971,0.25860425207360094,0.0031461531127848223,0.8248641433883116,0.2626322814376966,18.68624273047955,17.637525026217943
68,Central Australia,2025,9,6,5,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,37,10850,132,2310,21845,9245,21808,12485,315,79028,565,13.466488702450185,-1.0,-1.8369701987210297e-16,0.4164839355515302,0.49613881208885496,0.1257507865382782,0.0897845361807608,1.8835923348269616,0.5197826294212985,0.2975736485842311,0.007507865382781962,0.0008818762513108971,0.25860425207360094,0.0031461531127848223,0.8248641433883116,0.2626322814376966,13.466488702450185,15.182572218514634
69,Central Australia,2025,10,6,5,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,32,8872,54,2288,20434,8787,19934,11753,289,72443,607,14.467537420154446,-0.8660254037844386,0.5000000000000001,0.4164839355515302,0.49613881208885496,0.1257507865382782,0.0897845361807608,1.7266421965869005,0.4751167890170655,0.2801267995042425,0.006888168557536467,0.0007627037849175327,0.21145962436838592,0.0012870626370483365,0.7621317570788445,0.2135093907903518,13.466488702450185,18.68624273047955
70,Central Australia,2025,11,6,5,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,32,8872,54,2288,20434,8787,19934,11753,289,72443,649,15.468586137858708,-0.5000000000000004,0.8660254037844384,0.4164839355515302,0.49613881208885496,0.1257507865382782,0.0897845361807608,1.7266421965869005,0.4751167890170655,0.2801267995042425,0.006888168557536467,0.0007627037849175327,0.21145962436838592,0.0012870626370483365,0.7621317570788445,0.2135093907903518,14.467537420154446,13.466488702450185
71,Central Australia,2025,12,6,6,41956,17474,24482,20816,21140,2865,2832,2557,2719,3837,4274,3771,3119,2551,2793,2429,2381,2061,1495,932,623,429,288,32,8872,54,2288,20434,8787,19934,11753,289,72443,575,13.704833635236914,-2.4492935982947064e-16,1.0,0.4164839355515302,0.49613881208885496,0.1257507865382782,0.0897845361807608,1.7266421965869005,0.4751167890170655,0.2801267995042425,0.006888168557536467,0.0007627037849175327,0.21145962436838592,0.0012870626370483365,0.7621317570788445,0.2135093907903518,15.468586137858708,13.466488702450185
72,East Arnhem,2024,1,4,5,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14,1007,29,238,2153,1434,3463,1586,56,9980,166,10.938323668950977,0.49999999999999994,0.8660254037844387,0.6960332103321033,0.503426462836057,0.17698998418555614,0.03854770690564049,0.6576172904586188,0.22818924617817607,0.10450711649973643,0.0036900369003690036,0.0009225092250922509,0.06635477069056404,0.0019109119662625198,0.3363863995782815,0.06918819188191883,,
73,East Arnhem,2024,2,4,4,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14,1007,29,238,2153,1434,3463,1586,56,9980,126,8.302583025830259,0.8660254037844386,0.5000000000000001,0.6960332103321033,0.503426462836057,0.17698998418555614,0.03854770690564049,0.6576172904586188,0.22818924617817607,0.10450711649973643,0.0036900369003690036,0.0009225092250922509,0.06635477069056404,0.0019109119662625198,0.3363863995782815,0.06918819188191883,10.938323668950977,
74,East Arnhem,2024,3,2,3,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14,1007,29,238,2153,1434,3463,1586,56,9980,138,9.093305218766472,1.0,6.123233995736766e-17,0.6960332103321033,0.503426462836057,0.17698998418555614,0.03854770690564049,0.6576172904586188,0.22818924617817607,0.10450711649973643,0.0036900369003690036,0.0009225092250922509,0.06635477069056404,0.0019109119662625198,0.3363863995782815,0.06918819188191883,8.302583025830259,
75,East Arnhem,2024,4,3,3,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,67,1499,48,378,2787,1826,4397,2519,60,13581,156,10.279388508170795,0.8660254037844387,-0.4999999999999998,0.6960332103321033,0.503426462836057,0.17698998418555614,0.03854770690564049,0.8948998418555614,0.2897337901950448,0.16598576700052714,0.003953610964681075,0.0044148655772272005,0.09877438060094887,0.0031628887717448603,0.45967316816025305,0.10635213494992093,9.093305218766472,10.938323668950977
76,East Arnhem,2024,5,3,4,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,67,1499,48,378,2787,1826,4397,2519,60,13581,95,6.259884027411703,0.49999999999999994,-0.8660254037844387,0.6960332103321033,0.503426462836057,0.17698998418555614,0.03854770690564049,0.8948998418555614,0.2897337901950448,0.16598576700052714,0.003953610964681075,0.0044148655772272005,0.09877438060094887,0.0031628887717448603,0.45967316816025305,0.10635213494992093,10.279388508170795,8.302583025830259
77,East Arnhem,2024,6,3,3,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,67,1499,48,378,2787,1826,4397,2519,60,13581,126,8.302583025830259,1.2246467991473532e-16,-1.0,0.6960332103321033,0.503426462836057,0.17698998418555614,0.03854770690564049,0.8948998418555614,0.2897337901950448,0.16598576700052714,0.003953610964681075,0.0044148655772272005,0.09877438060094887,0.0031628887717448603,0.45967316816025305,0.10635213494992093,6.259884027411703,9.093305218766472
78,East Arnhem,2024,7,2,3,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,41,1939,51,419,2834,1970,5347,2967,68,15637,140,9.22509225092251,-0.4999999999999997,-0.8660254037844388,0.6960332103321033,0.503426462836057,0.17698998418555614,0.03854770690564049,1.0303769109119663,0.35233263046916186,0.1955060622034792,0.0044807590933052185,0.002701634159198735,0.12776752767527674,0.003360569319978914,0.5523194517659462,0.1338297311544544,8.302583025830259,10.279388508170795
79,East Arnhem,2024,8,2,3,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,41,1939,51,419,2834,1970,5347,2967,68,15637,154,10.14760147601476,-0.8660254037844385,-0.5000000000000004,0.6960332103321033,0.503426462836057,0.17698998418555614,0.03854770690564049,1.0303769109119663,0.35233263046916186,0.1955060622034792,0.0044807590933052185,0.002701634159198735,0.12776752767527674,0.003360569319978914,0.5523194517659462,0.1338297311544544,9.22509225092251,6.259884027411703
80,East Arnhem,2024,9,2,3,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,41,1939,51,419,2834,1970,5347,2967,68,15637,133,8.763837638376383,-1.0,-1.8369701987210297e-16,0.6960332103321033,0.503426462836057,0.17698998418555614,0.03854770690564049,1.0303769109119663,0.35233263046916186,0.1955060622034792,0.0044807590933052185,0.002701634159198735,0.12776752767527674,0.003360569319978914,0.5523194517659462,0.1338297311544544,10.14760147601476,8.302583025830259
81,East Arnhem,2024,10,3,4,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,33,1191,26,363,3129,2002,4335,2628,79,13786,99,6.523458091723775,-0.8660254037844386,0.5000000000000001,0.6960332103321033,0.503426462836057,0.17698998418555614,0.03854770690564049,0.9084080126515551,0.2856483921982077,0.1731681602530311,0.005205587770163416,0.0021744860305745912,0.07847917764891935,0.001713231418028466,0.4640221402214022,0.0823668950975224,8.763837638376383,9.22509225092251
82,East Arnhem,2024,11,4,4,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,33,1191,26,363,3129,2002,4335,2628,79,13786,138,9.093305218766472,-0.5000000000000004,0.8660254037844384,0.6960332103321033,0.503426462836057,0.17698998418555614,0.03854770690564049,0.9084080126515551,0.2856483921982077,0.1731681602530311,0.005205587770163416,0.0021744860305745912,0.07847917764891935,0.001713231418028466,0.4640221402214022,0.0823668950975224,6.523458091723775,10.14760147601476
83,East Arnhem,2024,12,3,4,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,33,1191,26,363,3129,2002,4335,2628,79,13786,117,7.709541381128097,-2.4492935982947064e-16,1.0,0.6960332103321033,0.503426462836057,0.17698998418555614,0.03854770690564049,0.9084080126515551,0.2856483921982077,0.1731681602530311,0.005205587770163416,0.0021744860305745912,0.07847917764891935,0.001713231418028466,0.4640221402214022,0.0823668950975224,9.093305218766472,8.763837638376383
84,East Arnhem,2025,1,3,4,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,6,1101,44,291,1839,1070,3179,1787,60,9376,166,10.812219110271608,0.49999999999999994,0.8660254037844387,0.6958900540610955,0.5050478733797955,0.17755487526867714,0.0393408454373738,0.6106949781801603,0.20706050934670747,0.11639419006057448,0.003908031003712629,0.00039080310037126296,0.07171236891812675,0.002865889402722595,0.3273627304109946,0.0749690614212206,7.709541381128097,6.523458091723775
85,East Arnhem,2025,2,2,4,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,6,1101,44,291,1839,1070,3179,1787,60,9376,145,9.444408258972187,0.8660254037844386,0.5000000000000001,0.6958900540610955,0.5050478733797955,0.17755487526867714,0.0393408454373738,0.6106949781801603,0.20706050934670747,0.11639419006057448,0.003908031003712629,0.00039080310037126296,0.07171236891812675,0.002865889402722595,0.3273627304109946,0.0749690614212206,10.812219110271608,9.093305218766472
86,East Arnhem,2025,3,3,4,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,6,1101,44,291,1839,1070,3179,1787,60,9376,165,10.747085260209731,1.0,6.123233995736766e-17,0.6958900540610955,0.5050478733797955,0.17755487526867714,0.0393408454373738,0.6106949781801603,0.20706050934670747,0.11639419006057448,0.003908031003712629,0.00039080310037126296,0.07171236891812675,0.002865889402722595,0.3273627304109946,0.0749690614212206,9.444408258972187,7.709541381128097
87,East Arnhem,2025,4,3,3,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,155,10.09574675959096,0.8660254037844387,-0.4999999999999998,0.6958900540610955,0.5050478733797955,0.17755487526867714,0.0393408454373738,0.7866215071972904,0.269328470005862,0.14446687943724354,0.0026704878525369634,0.0019540155018563147,0.08773529603334854,0.0023448186022275775,0.41646583729564257,0.09203413013743242,10.747085260209731,10.812219110271608
88,East Arnhem,2025,5,4,3,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,124,8.076597407672768,0.49999999999999994,-0.8660254037844387,0.6958900540610955,0.5050478733797955,0.17755487526867714,0.0393408454373738,0.7866215071972904,0.269328470005862,0.14446687943724354,0.0026704878525369634,0.0019540155018563147,0.08773529603334854,0.0023448186022275775,0.41646583729564257,0.09203413013743242,10.09574675959096,9.444408258972187
89,East Arnhem,2025,6,2,4,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,30,1347,36,361,2173,1736,4135,2218,41,12077,70,4.559369504331401,1.2246467991473532e-16,-1.0,0.6958900540610955,0.5050478733797955,0.17755487526867714,0.0393408454373738,0.7866215071972904,0.269328470005862,0.14446687943724354,0.0026704878525369634,0.0019540155018563147,0.08773529603334854,0.0023448186022275775,0.41646583729564257,0.09203413013743242,8.076597407672768,10.747085260209731
90,East Arnhem,2025,7,1,3,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,41,1939,51,419,2834,1970,5347,2967,68,15637,87,5.666644955383313,-0.4999999999999997,-0.8660254037844388,0.6958900540610955,0.5050478733797955,0.17755487526867714,0.0393408454373738,1.0184980134175732,0.34827069628085716,0.19325213313358952,0.004429101804207647,0.0026704878525369634,0.1262945352699798,0.003321826353155735,0.5459519312186544,0.1322868494756725,4.559369504331401,10.09574675959096
91,East Arnhem,2025,8,3,4,15353,10684,4669,7754,7599,1113,1286,1417,1309,1284,1452,1471,1191,959,1225,789,719,534,317,157,86,31,13,41,1939,51,419,2834,1970,5347,2967,68,15637,97,6.317983456002084,-0.8660254037844385,-0.5000000000000004,0.6958900540610955,0.5050478733797955,0.17755487526867714,0.0393408454373738,1.0184980134175732,0.34827069628085716,0.19325213313358952,0.004429101804207647,0.0026704878525369634,0.1262945352699798,0.003321826353155735,0.5459519312186544,0.1322868494756725,5.666644955383313,8.076597407672768
